"","Time","Insight"
"1",97.6025309717908,"APPLY_BEFORE_UNDEFINED_SPOTS"
"2",16.2746931453824,"APPLY_BEFORE_UNDEFINED_SPOTS"
"3",51.3089115673256,"APPLY_BEFORE_UNDEFINED_SPOTS"
"4",1.41934673672698,"APPLY_BEFORE_UNDEFINED_SPOTS"
"5",31.652305554886,"APPLY_BEFORE_UNDEFINED_SPOTS"
"6",40.151898520308,"SIMPLE_OR_SAME_CAT"
"7",49.4272499109202,"SIMPLE_OR_SAME_CAT"
"8",28.7949023794363,"SIMPLE_OR_SAME_CAT"
"9",30.0447920362658,"SIMPLE_OR_SAME_CAT"
"10",6.93298380526097,"SIMPLE_OR_SAME_CAT"
"11",36.100539949455,"SIMPLE_OR_DIFF_CAT"
"12",85.6885222971556,"SIMPLE_OR_DIFF_CAT"
"13",36.5150916853813,"SIMPLE_OR_DIFF_CAT"
"14",51.2818084458421,"SIMPLE_OR_DIFF_CAT"
"15",-16.7947145953307,"SIMPLE_OR_DIFF_CAT"
"16",81.9206579348436,"BEFORE_DIFF_CAT"
"17",54.5261457139836,"BEFORE_DIFF_CAT"
"18",10.2386507185457,"BEFORE_DIFF_CAT"
"19",60.6883684944812,"BEFORE_DIFF_CAT"
"20",69.275696854804,"BEFORE_DIFF_CAT"
"21",44.5562921436254,"BEFORE_ONE_SPOT_NOINFO"
"22",85.4622915330365,"BEFORE_ONE_SPOT_NOINFO"
"23",115.732001369646,"BEFORE_ONE_SPOT_NOINFO"
"24",48.7829152756218,"BEFORE_ONE_SPOT_NOINFO"
"25",55.6445084372098,"BEFORE_ONE_SPOT_NOINFO"
"26",108.547527000048,"BEFORE_N_SPOTS_NOINFO"
"27",33.9672823589651,"BEFORE_N_SPOTS_NOINFO"
"28",52.1824880825096,"BEFORE_N_SPOTS_NOINFO"
"29",84.0571971318279,"BEFORE_N_SPOTS_NOINFO"
"30",86.7718170562638,"BEFORE_N_SPOTS_NOINFO"
"31",66.0521846383805,"TRANS_ABC_TRUE"
"32",114.409488709004,"TRANS_ABC_TRUE"
"33",122.392545405555,"TRANS_ABC_TRUE"
"34",20.2936229866276,"TRANS_ABC_TRUE"
"35",73.2831435064744,"TRANS_ABC_TRUE"
"36",93.7519373078786,"TRANS_ABC_FALSE"
"37",32.1457486404982,"TRANS_ABC_FALSE"
"38",66.8761866868066,"TRANS_ABC_FALSE"
"39",41.4521580764519,"TRANS_ABC_FALSE"
"40",61.4990554006831,"TRANS_ABC_FALSE"
"41",78.1689165258183,"BEFORE_N_SPOTS_SHIFT"
"42",46.1068688752246,"BEFORE_N_SPOTS_SHIFT"
"43",118.848179203112,"BEFORE_N_SPOTS_SHIFT"
"44",72.5925028750355,"BEFORE_N_SPOTS_SHIFT"
"45",80.7782795634948,"BEFORE_N_SPOTS_SHIFT"
"46",142.133025618751,"BEFORE_N_SPOTS_CROSSCHECK"
"47",145.329440441982,"BEFORE_N_SPOTS_CROSSCHECK"
"48",94.6037546285613,"BEFORE_N_SPOTS_CROSSCHECK"
"49",158.867229968084,"BEFORE_N_SPOTS_CROSSCHECK"
"50",116.034569330286,"BEFORE_N_SPOTS_CROSSCHECK"
"51",103.168697535451,"TRANS_SETS"
"52",46.7331778698615,"TRANS_SETS"
"53",84.9112525058655,"TRANS_SETS"
"54",129.632126792705,"TRANS_SETS"
"55",76.2842908900639,"TRANS_SETS"
