"","Time","Insight"
"1",80.178309985793,"APPLY_BEFORE_UNDEFINED_SPOTS"
"2",-19.4755435156603,"APPLY_BEFORE_UNDEFINED_SPOTS"
"3",21.963297107996,"SIMPLE_OR_SAME_CAT"
"4",-45.5553829333398,"SIMPLE_OR_SAME_CAT"
"5",138.666463911365,"SIMPLE_OR_DIFF_CAT"
"6",191.186470787892,"SIMPLE_OR_DIFF_CAT"
"7",119.998452640184,"BEFORE_DIFF_CAT"
"8",140.157847645718,"BEFORE_DIFF_CAT"
"9",121.203879611248,"BEFORE_ONE_SPOT_NOINFO"
"10",85.9008439311567,"BEFORE_ONE_SPOT_NOINFO"
"11",256.095899399579,"BEFORE_N_SPOTS_NOINFO"
"12",165.071185809214,"BEFORE_N_SPOTS_NOINFO"
"13",107.285714050698,"TRANS_ABC_TRUE"
"14",206.378089550093,"TRANS_ABC_TRUE"
"15",152.925712056696,"TRANS_ABC_FALSE"
"16",151.205857771413,"TRANS_ABC_FALSE"
"17",188.429308002042,"BEFORE_N_SPOTS_SHIFT"
"18",345.524459646911,"BEFORE_N_SPOTS_SHIFT"
"19",260.059848911159,"BEFORE_N_SPOTS_CROSSCHECK"
"20",191.120732999755,"BEFORE_N_SPOTS_CROSSCHECK"
"21",309.659145834938,"TRANS_SETS"
"22",256.026986712435,"TRANS_SETS"
