"","Time","Insight"
"1",168.785791095483,"SIMPLE_OR_SAME_CAT"
"2",74.9198384879458,"SIMPLE_OR_SAME_CAT"
"3",53.585786517447,"SIMPLE_OR_SAME_CAT"
"4",37.6928326420457,"SIMPLE_OR_SAME_CAT"
"5",-11.4744511143652,"SIMPLE_OR_SAME_CAT"
"6",-97.8626562467674,"SIMPLE_OR_SAME_CAT"
"7",64.7884960193794,"SIMPLE_OR_SAME_CAT"
"8",-19.2125911799949,"SIMPLE_OR_SAME_CAT"
"9",67.6782472268912,"SIMPLE_OR_SAME_CAT"
"10",22.830201458976,"SIMPLE_OR_SAME_CAT"
"11",-29.261483246927,"SIMPLE_OR_SAME_CAT"
"12",39.1590917503409,"SIMPLE_OR_SAME_CAT"
"13",-26.1407560051064,"SIMPLE_OR_SAME_CAT"
"14",-36.5510972305507,"SIMPLE_OR_SAME_CAT"
"15",-19.2118193872138,"SIMPLE_OR_SAME_CAT"
"16",61.8836081006718,"SIMPLE_OR_DIFF_CAT"
"17",98.3424399656793,"SIMPLE_OR_DIFF_CAT"
"18",61.5331967206773,"SIMPLE_OR_DIFF_CAT"
"19",-71.0117451688302,"SIMPLE_OR_DIFF_CAT"
"20",-6.32332443609848,"SIMPLE_OR_DIFF_CAT"
"21",-80.4405768529778,"SIMPLE_OR_DIFF_CAT"
"22",11.1353374075054,"SIMPLE_OR_DIFF_CAT"
"23",-73.832167484609,"SIMPLE_OR_DIFF_CAT"
"24",-40.5737991424323,"SIMPLE_OR_DIFF_CAT"
"25",66.7438303947764,"SIMPLE_OR_DIFF_CAT"
"26",-4.98730322939604,"SIMPLE_OR_DIFF_CAT"
"27",77.3776938004276,"SIMPLE_OR_DIFF_CAT"
"28",-4.50791370367266,"SIMPLE_OR_DIFF_CAT"
"29",35.7652432455375,"SIMPLE_OR_DIFF_CAT"
"30",-90.2296657890818,"SIMPLE_OR_DIFF_CAT"
"31",6.37420161190837,"BEFORE_DIFF_CAT"
"32",-61.4278352982268,"BEFORE_DIFF_CAT"
"33",73.4049591916501,"BEFORE_DIFF_CAT"
"34",16.6911618114168,"BEFORE_DIFF_CAT"
"35",57.9024989186409,"BEFORE_DIFF_CAT"
"36",94.8014819976735,"BEFORE_DIFF_CAT"
"37",105.688674010527,"BEFORE_DIFF_CAT"
"38",18.8134710043586,"BEFORE_DIFF_CAT"
"39",-67.1000293547676,"BEFORE_DIFF_CAT"
"40",-1.09074029257959,"BEFORE_DIFF_CAT"
"41",97.0937558460351,"BEFORE_DIFF_CAT"
"42",138.738999728814,"BEFORE_DIFF_CAT"
"43",109.409701036406,"BEFORE_DIFF_CAT"
"44",51.0751840019221,"BEFORE_DIFF_CAT"
"45",54.8199814352233,"BEFORE_DIFF_CAT"
"46",-66.1083185477317,"BEFORE_ONE_SPOT_NOINFO"
"47",-22.0815213832869,"BEFORE_ONE_SPOT_NOINFO"
"48",87.9771547384618,"BEFORE_ONE_SPOT_NOINFO"
"49",33.8976860446701,"BEFORE_ONE_SPOT_NOINFO"
"50",-30.7094811600175,"BEFORE_ONE_SPOT_NOINFO"
"51",48.8242171792773,"BEFORE_ONE_SPOT_NOINFO"
"52",103.140095213139,"BEFORE_ONE_SPOT_NOINFO"
"53",143.430516390968,"BEFORE_ONE_SPOT_NOINFO"
"54",110.836823683257,"BEFORE_ONE_SPOT_NOINFO"
"55",158.861293231921,"BEFORE_ONE_SPOT_NOINFO"
"56",51.2101232172677,"BEFORE_ONE_SPOT_NOINFO"
"57",54.7514241166255,"BEFORE_ONE_SPOT_NOINFO"
"58",104.791909879461,"BEFORE_ONE_SPOT_NOINFO"
"59",129.000364923253,"BEFORE_ONE_SPOT_NOINFO"
"60",96.45432845886,"BEFORE_ONE_SPOT_NOINFO"
"61",93.528152080347,"BEFORE_N_SPOTS_NOINFO"
"62",81.4052578906576,"BEFORE_N_SPOTS_NOINFO"
"63",126.404415630484,"BEFORE_N_SPOTS_NOINFO"
"64",75.5914101697315,"BEFORE_N_SPOTS_NOINFO"
"65",86.2013138036339,"BEFORE_N_SPOTS_NOINFO"
"66",-20.7306651543316,"BEFORE_N_SPOTS_NOINFO"
"67",154.558223583174,"BEFORE_N_SPOTS_NOINFO"
"68",36.1650164129761,"BEFORE_N_SPOTS_NOINFO"
"69",82.002007595775,"BEFORE_N_SPOTS_NOINFO"
"70",81.677945121637,"BEFORE_N_SPOTS_NOINFO"
"71",3.08272059869342,"BEFORE_N_SPOTS_NOINFO"
"72",-106.584344947375,"BEFORE_N_SPOTS_NOINFO"
"73",118.075605005804,"BEFORE_N_SPOTS_NOINFO"
"74",32.6916539223549,"BEFORE_N_SPOTS_NOINFO"
"75",83.0637137072514,"BEFORE_N_SPOTS_NOINFO"
"76",47.7896063298547,"TRANS_ABC_TRUE"
