"","Time","Insight"
"1",-28.0411650430532,"SIMPLE_OR_SAME_CAT"
"2",30.4087785624281,"SIMPLE_OR_SAME_CAT"
"3",50.5283230943498,"SIMPLE_OR_DIFF_CAT"
"4",87.7356725456558,"SIMPLE_OR_DIFF_CAT"
"5",59.8750342708629,"BEFORE_DIFF_CAT"
"6",118.927077856168,"BEFORE_DIFF_CAT"
"7",97.5020833683678,"BEFORE_ONE_SPOT_NOINFO"
"8",78.7001751698063,"BEFORE_ONE_SPOT_NOINFO"
"9",133.566235850626,"BEFORE_N_SPOTS_NOINFO"
"10",74.0107092232209,"BEFORE_N_SPOTS_NOINFO"
"11",94.8097906944895,"TRANS_ABC_TRUE"
"12",80.0934681246436,"TRANS_ABC_TRUE"
"13",119.439668605497,"TRANS_ABC_FALSE"
"14",174.441886776035,"TRANS_ABC_FALSE"
"15",158.145222017086,"BEFORE_N_SPOTS_SHIFT"
"16",160.00777553064,"BEFORE_N_SPOTS_SHIFT"
"17",193.771071099557,"BEFORE_N_SPOTS_CROSSCHECK"
"18",179.85020102381,"BEFORE_N_SPOTS_CROSSCHECK"
"19",182.611119410123,"TRANS_SETS"
"20",218.091447435412,"TRANS_SETS"
