"","Time","Insight"
"1",17.9546918962317,"APPLY_BEFORE_UNDEFINED_SPOTS"
"2",42.1798264417131,"APPLY_BEFORE_UNDEFINED_SPOTS"
"3",26.0390554436038,"APPLY_BEFORE_UNDEFINED_SPOTS"
"4",28.2190096311256,"APPLY_BEFORE_UNDEFINED_SPOTS"
"5",33.097458681217,"APPLY_BEFORE_UNDEFINED_SPOTS"
"6",27.4521089060937,"APPLY_BEFORE_UNDEFINED_SPOTS"
"7",24.5976479110129,"APPLY_BEFORE_UNDEFINED_SPOTS"
"8",25.3456828017977,"APPLY_BEFORE_UNDEFINED_SPOTS"
"9",55.5517589047046,"APPLY_BEFORE_UNDEFINED_SPOTS"
"10",51.1707244475846,"APPLY_BEFORE_UNDEFINED_SPOTS"
"11",22.5422025308641,"APPLY_BEFORE_UNDEFINED_SPOTS"
"12",24.0436130567407,"APPLY_BEFORE_UNDEFINED_SPOTS"
"13",28.3656766721389,"APPLY_BEFORE_UNDEFINED_SPOTS"
"14",20.2893748325667,"APPLY_BEFORE_UNDEFINED_SPOTS"
"15",42.2533345056124,"APPLY_BEFORE_UNDEFINED_SPOTS"
"16",9.12773032468177,"APPLY_BEFORE_UNDEFINED_SPOTS"
"17",8.862297008307,"APPLY_BEFORE_UNDEFINED_SPOTS"
"18",30.2654531494625,"APPLY_BEFORE_UNDEFINED_SPOTS"
"19",43.1385956716697,"APPLY_BEFORE_UNDEFINED_SPOTS"
"20",26.3813880552507,"APPLY_BEFORE_UNDEFINED_SPOTS"
"21",53.7243216588496,"SIMPLE_OR_SAME_CAT"
"22",37.7500114220731,"SIMPLE_OR_SAME_CAT"
"23",46.1010758732531,"SIMPLE_OR_SAME_CAT"
"24",41.8325039391063,"SIMPLE_OR_SAME_CAT"
"25",42.7432237481281,"SIMPLE_OR_SAME_CAT"
"26",64.4065718444634,"SIMPLE_OR_SAME_CAT"
"27",52.5649714846078,"SIMPLE_OR_SAME_CAT"
"28",54.4465609725077,"SIMPLE_OR_SAME_CAT"
"29",43.1265480345353,"SIMPLE_OR_SAME_CAT"
"30",50.5766890386018,"SIMPLE_OR_SAME_CAT"
"31",56.4803357775844,"SIMPLE_OR_SAME_CAT"
"32",42.6190361465437,"SIMPLE_OR_SAME_CAT"
"33",56.7651668438843,"SIMPLE_OR_SAME_CAT"
"34",42.2264672331898,"SIMPLE_OR_SAME_CAT"
"35",36.704043766206,"SIMPLE_OR_SAME_CAT"
"36",45.1798536264385,"SIMPLE_OR_SAME_CAT"
"37",53.9927968123053,"SIMPLE_OR_SAME_CAT"
"38",60.4564279236033,"SIMPLE_OR_SAME_CAT"
"39",52.305548516217,"SIMPLE_OR_SAME_CAT"
"40",43.7278114100662,"SIMPLE_OR_SAME_CAT"
"41",77.9173414948835,"SIMPLE_OR_DIFF_CAT"
"42",81.9540361684517,"SIMPLE_OR_DIFF_CAT"
"43",87.2933292216446,"SIMPLE_OR_DIFF_CAT"
"44",58.8458491647954,"SIMPLE_OR_DIFF_CAT"
"45",77.5621906984026,"SIMPLE_OR_DIFF_CAT"
"46",56.4145102461543,"SIMPLE_OR_DIFF_CAT"
"47",62.8445771328309,"SIMPLE_OR_DIFF_CAT"
"48",63.7874778774956,"SIMPLE_OR_DIFF_CAT"
"49",79.2893488636785,"SIMPLE_OR_DIFF_CAT"
"50",79.5719391470245,"SIMPLE_OR_DIFF_CAT"
"51",59.5494805481903,"SIMPLE_OR_DIFF_CAT"
"52",46.428834488342,"SIMPLE_OR_DIFF_CAT"
"53",77.8378067430718,"SIMPLE_OR_DIFF_CAT"
"54",73.1369554940985,"SIMPLE_OR_DIFF_CAT"
"55",72.3095125107159,"SIMPLE_OR_DIFF_CAT"
"56",61.1337999089715,"SIMPLE_OR_DIFF_CAT"
